Date,Open,High,Low,Close,Volume
2023-07-04,0.69980000,0.73890000,0.67880000,0.68550000,52601686.80000000
2023-07-05,0.68550000,0.69170000,0.64500000,0.66240000,36465148.30000000
2023-07-06,0.66240000,0.68210000,0.63440000,0.64950000,29123683.30000000
2023-07-07,0.64900000,0.66670000,0.63960000,0.66130000,24612864.40000000
2023-07-08,0.66150000,0.66890000,0.64120000,0.65270000,14277014.30000000
2023-07-09,0.65280000,0.66670000,0.65000000,0.65910000,11121767.50000000
2023-07-10,0.65910000,0.66680000,0.62710000,0.65510000,25050776.80000000
2023-07-11,0.65520000,0.67000000,0.64270000,0.65560000,17187306.60000000
2023-07-12,0.65560000,0.68760000,0.64500000,0.65560000,31050576.00000000
2023-07-13,0.65570000,0.71640000,0.64820000,0.69780000,47351366.70000000
2023-07-14,0.69780000,0.76340000,0.65800000,0.68040000,74370070.80000000
2023-07-15,0.68010000,0.69870000,0.66710000,0.68290000,20909432.70000000
2023-07-16,0.68300000,0.69420000,0.66160000,0.67260000,25531941.50000000
2023-07-17,0.67230000,0.73220000,0.66500000,0.71970000,64360057.20000000
2023-07-18,0.71970000,0.78500000,0.70550000,0.73610000,154905490.70000000
2023-07-19,0.73640000,0.77600000,0.70240000,0.71000000,57016793.10000000
2023-07-20,0.70980000,0.72820000,0.68040000,0.68850000,38572289.10000000
2023-07-21,0.68850000,0.69600000,0.67120000,0.68350000,20317490.80000000
2023-07-22,0.68360000,0.70500000,0.68170000,0.69360000,19403125.00000000
2023-07-23,0.69360000,0.70390000,0.67320000,0.67870000,19804704.90000000
2023-07-24,0.67880000,0.68060000,0.60900000,0.63660000,35668271.60000000
2023-07-25,0.63670000,0.65200000,0.62480000,0.63670000,18172584.30000000
2023-07-26,0.63670000,0.64340000,0.61580000,0.63460000,22821129.90000000
2023-07-27,0.63440000,0.65020000,0.62400000,0.63060000,16504294.50000000
2023-07-28,0.63070000,0.64340000,0.62500000,0.62960000,15014000.40000000
2023-07-29,0.62970000,0.64080000,0.62550000,0.63850000,8885902.60000000
2023-07-30,0.63850000,0.63970000,0.60000000,0.62020000,15509115.40000000
2023-07-31,0.62030000,0.63420000,0.61310000,0.63200000,17730073.00000000
2023-08-01,0.63200000,0.64740000,0.60880000,0.64670000,34338755.30000000
2023-08-02,0.64670000,0.65000000,0.60810000,0.61400000,23400199.80000000
2023-08-03,0.61400000,0.61970000,0.58520000,0.59290000,34199405.80000000
2023-08-04,0.59290000,0.60140000,0.57950000,0.59230000,18554892.30000000
2023-08-05,0.59240000,0.59370000,0.58110000,0.59230000,10881211.30000000
2023-08-06,0.59240000,0.60960000,0.59000000,0.59210000,27712755.00000000
2023-08-07,0.59220000,0.59970000,0.55980000,0.58310000,27813956.50000000
2023-08-08,0.58330000,0.60310000,0.57550000,0.59400000,25313782.70000000
2023-08-09,0.59470000,0.62690000,0.58800000,0.59510000,25841625.30000000
2023-08-10,0.59510000,0.60570000,0.58760000,0.60530000,14962963.60000000
2023-08-11,0.60510000,0.61840000,0.59630000,0.60490000,12947819.20000000
2023-08-12,0.60490000,0.61400000,0.60230000,0.60740000,6298802.10000000
2023-08-13,0.60760000,0.61350000,0.59430000,0.59830000,9646285.40000000
2023-08-14,0.59830000,0.60400000,0.58720000,0.59930000,11744040.60000000
2023-08-15,0.59930000,0.60270000,0.52290000,0.56060000,26914308.10000000
2023-08-16,0.56070000,0.57850000,0.51040000,0.52710000,61034511.10000000
2023-08-17,0.52740000,0.53660000,0.45000000,0.47500000,57802293.00000000
2023-08-18,0.47520000,0.49000000,0.46510000,0.48400000,38367834.20000000
2023-08-19,0.48410000,0.56500000,0.48260000,0.55980000,77340052.60000000
2023-08-20,0.55970000,0.57520000,0.53660000,0.54370000,81310349.70000000
2023-08-21,0.54370000,0.54820000,0.49940000,0.51420000,42920694.80000000
2023-08-22,0.51430000,0.55880000,0.50430000,0.53590000,78007618.40000000
2023-08-23,0.53610000,0.62580000,0.53530000,0.60190000,117625250.00000000
2023-08-24,0.60180000,0.62070000,0.55600000,0.57270000,72332740.20000000
2023-08-25,0.57280000,0.57280000,0.53350000,0.55690000,60896184.70000000
2023-08-26,0.55670000,0.60400000,0.54710000,0.58790000,74889242.10000000
2023-08-27,0.58790000,0.59630000,0.57310000,0.58380000,42938747.40000000
2023-08-28,0.58350000,0.58370000,0.53520000,0.54770000,50813152.20000000
2023-08-29,0.54750000,0.55190000,0.50730000,0.54540000,68957948.70000000
2023-08-30,0.54530000,0.54650000,0.51500000,0.52550000,31253787.50000000
2023-08-31,0.52530000,0.52530000,0.48210000,0.50050000,29426600.40000000
2023-09-01,0.50040000,0.51610000,0.48050000,0.48890000,28244841.00000000
2023-09-02,0.48890000,0.50390000,0.48240000,0.49090000,18135129.10000000
2023-09-03,0.49090000,0.50290000,0.47240000,0.48400000,31543772.10000000
2023-09-04,0.48410000,0.49630000,0.47210000,0.48310000,35088842.60000000
2023-09-05,0.48330000,0.49300000,0.46700000,0.49070000,34895124.20000000
2023-09-06,0.49070000,0.49920000,0.47390000,0.48170000,43162394.10000000
2023-09-07,0.48160000,0.48740000,0.47570000,0.48580000,28084679.30000000
2023-09-08,0.48580000,0.49340000,0.47320000,0.48140000,26383566.40000000
2023-09-09,0.48140000,0.48590000,0.47760000,0.48140000,11131592.30000000
2023-09-10,0.48140000,0.48170000,0.44410000,0.45530000,28045636.50000000
2023-09-11,0.45510000,0.45600000,0.41850000,0.42670000,41959852.60000000
2023-09-12,0.42640000,0.45800000,0.42300000,0.42780000,49230832.50000000
2023-09-13,0.42780000,0.44480000,0.41870000,0.44260000,29165090.20000000
2023-09-14,0.44260000,0.45160000,0.43560000,0.44490000,30453246.00000000
2023-09-15,0.44520000,0.44850000,0.43170000,0.44640000,30198401.70000000
2023-09-16,0.44630000,0.46710000,0.44550000,0.46670000,38319002.20000000
2023-09-17,0.46670000,0.46670000,0.42500000,0.43450000,27231358.30000000
2023-09-18,0.43460000,0.45330000,0.42590000,0.44800000,30849782.60000000
2023-09-19,0.44790000,0.45680000,0.44670000,0.45420000,21957321.60000000
2023-09-20,0.45430000,0.45520000,0.43680000,0.44660000,16774179.00000000
2023-09-21,0.44650000,0.45820000,0.43320000,0.44020000,19918218.80000000
2023-09-22,0.44000000,0.44580000,0.43320000,0.44500000,15505494.20000000
2023-09-23,0.44500000,0.45110000,0.43970000,0.44610000,14274555.10000000
2023-09-24,0.44590000,0.46470000,0.43540000,0.43900000,36909695.30000000
2023-09-25,0.43870000,0.44940000,0.43230000,0.44280000,20322037.60000000
2023-09-26,0.44290000,0.44530000,0.43390000,0.43860000,15728469.40000000
2023-09-27,0.43840000,0.44410000,0.42730000,0.43740000,21024158.80000000
2023-09-28,0.43720000,0.44990000,0.43460000,0.44740000,25377489.40000000
2023-09-29,0.44730000,0.49710000,0.44410000,0.47910000,77195425.50000000
2023-09-30,0.47920000,0.48610000,0.46200000,0.47030000,29631105.70000000
2023-10-01,0.47030000,0.50990000,0.46440000,0.50700000,49236386.60000000
2023-10-02,0.50710000,0.50770000,0.45790000,0.46630000,36785719.30000000
2023-10-03,0.46630000,0.46870000,0.44120000,0.44450000,43222511.90000000
2023-10-04,0.44440000,0.44740000,0.42520000,0.44180000,35082375.40000000
2023-10-05,0.44190000,0.44920000,0.43230000,0.43420000,39556120.00000000
2023-10-06,0.43440000,0.44860000,0.43300000,0.44360000,23925183.40000000
2023-10-07,0.44350000,0.45920000,0.43840000,0.44270000,27226113.50000000
2023-10-08,0.44210000,0.44420000,0.43440000,0.43770000,11752428.00000000
2023-10-09,0.43790000,0.43880000,0.40180000,0.41640000,37585892.30000000
2023-10-10,0.41630000,0.41890000,0.41120000,0.41580000,15350839.60000000
2023-10-11,0.41600000,0.41730000,0.40070000,0.40990000,21305732.50000000
2023-10-12,0.40980000,0.41290000,0.40060000,0.40740000,18660811.70000000
2023-10-13,0.40730000,0.42430000,0.40560000,0.41340000,26109035.70000000
2023-10-14,0.41350000,0.41940000,0.41140000,0.41550000,11373006.90000000
2023-10-15,0.41550000,0.41600000,0.40510000,0.41050000,22135882.90000000
2023-10-16,0.41050000,0.43000000,0.40410000,0.41030000,43199651.30000000
2023-10-17,0.41060000,0.41180000,0.36880000,0.38060000,53232516.30000000
2023-10-18,0.38070000,0.39020000,0.36420000,0.38260000,38619964.50000000
2023-10-19,0.38250000,0.38290000,0.36200000,0.37030000,35159068.10000000
2023-10-20,0.37030000,0.38870000,0.36430000,0.38270000,39028545.30000000
2023-10-21,0.38280000,0.40020000,0.37950000,0.39080000,35754376.90000000
2023-10-22,0.39090000,0.41940000,0.38740000,0.40430000,49438706.80000000
2023-10-23,0.40430000,0.42140000,0.39200000,0.42080000,55148304.70000000
2023-10-24,0.42060000,0.45940000,0.41400000,0.43450000,106902692.80000000
2023-10-25,0.43420000,0.45050000,0.41960000,0.43690000,61986933.30000000
2023-10-26,0.43700000,0.46350000,0.41670000,0.44010000,66326525.10000000
2023-10-27,0.44000000,0.45600000,0.42030000,0.43080000,49983537.90000000
2023-10-28,0.43080000,0.47860000,0.43060000,0.46710000,63349266.00000000
2023-10-29,0.46730000,0.46960000,0.45050000,0.45270000,32275453.10000000
2023-10-30,0.45270000,0.47390000,0.44280000,0.46280000,42131065.90000000
2023-10-31,0.46300000,0.47590000,0.42000000,0.44290000,51456242.40000000
2023-11-01,0.44280000,0.47260000,0.42510000,0.46510000,55925184.10000000
2023-11-02,0.46520000,0.48130000,0.44090000,0.45840000,60651589.50000000
2023-11-03,0.45860000,0.45860000,0.43140000,0.45540000,38439284.30000000
2023-11-04,0.45540000,0.51960000,0.45090000,0.50640000,76956310.60000000
2023-11-05,0.50640000,0.52380000,0.48180000,0.50010000,85487956.90000000
2023-11-06,0.49990000,0.53780000,0.48630000,0.52850000,71649452.60000000
2023-11-07,0.52850000,0.52860000,0.49150000,0.52350000,65443723.50000000
2023-11-08,0.52350000,0.60000000,0.51710000,0.57800000,96368459.40000000
2023-11-09,0.57810000,0.60780000,0.47970000,0.56100000,120967985.00000000
2023-11-10,0.56100000,0.62600000,0.53400000,0.60950000,89679480.60000000
2023-11-11,0.60940000,0.61420000,0.56750000,0.59210000,72907016.30000000
2023-11-12,0.59230000,0.64590000,0.55750000,0.61790000,98670799.90000000
2023-11-13,0.61790000,0.66000000,0.60030000,0.60050000,123195516.90000000
2023-11-14,0.60100000,0.63000000,0.53900000,0.56620000,89007764.20000000
2023-11-15,0.56600000,0.62090000,0.55980000,0.61900000,66260516.80000000
2023-11-16,0.61910000,0.64220000,0.55050000,0.56520000,88165111.40000000
2023-11-17,0.56520000,0.58620000,0.52500000,0.55410000,71207773.10000000
2023-11-18,0.55400000,0.55770000,0.51400000,0.54660000,47583788.20000000
2023-11-19,0.54630000,0.56700000,0.52820000,0.56330000,32158965.40000000
2023-11-20,0.56320000,0.57860000,0.54250000,0.55470000,42875694.20000000
2023-11-21,0.55470000,0.58280000,0.50000000,0.50220000,72952450.00000000
2023-11-22,0.50230000,0.56370000,0.50020000,0.55620000,41751934.80000000
2023-11-23,0.55660000,0.59550000,0.55190000,0.58850000,81215896.80000000
2023-11-24,0.58840000,0.64220000,0.58140000,0.62670000,78821348.60000000
2023-11-25,0.62680000,0.68910000,0.62140000,0.65530000,82948455.30000000
2023-11-26,0.65550000,0.67000000,0.60720000,0.63490000,59166288.10000000
2023-11-27,0.63490000,0.64750000,0.57700000,0.59330000,50280300.50000000
2023-11-28,0.59340000,0.63000000,0.56390000,0.61800000,49054539.60000000
2023-11-29,0.61790000,0.62340000,0.57810000,0.60100000,51507042.20000000
2023-11-30,0.60100000,0.64400000,0.58700000,0.59710000,63018536.50000000
2023-12-01,0.59710000,0.62800000,0.59110000,0.61310000,41749018.80000000
2023-12-02,0.61310000,0.63390000,0.60340000,0.62530000,36109675.30000000
2023-12-03,0.62530000,0.63010000,0.59730000,0.61530000,34898284.60000000
2023-12-04,0.61520000,0.63900000,0.55570000,0.62900000,82245604.60000000
2023-12-05,0.62890000,0.65900000,0.61710000,0.64430000,88897772.90000000
2023-12-06,0.64440000,0.66240000,0.60330000,0.62010000,62213021.20000000
2023-12-07,0.62020000,0.68690000,0.60450000,0.67130000,73208399.50000000
2023-12-08,0.67140000,0.71470000,0.66840000,0.70290000,61541405.60000000
2023-12-09,0.70290000,0.72680000,0.67050000,0.67780000,54094642.50000000
2023-12-10,0.67830000,0.71590000,0.66710000,0.69250000,36017917.30000000
2023-12-11,0.69260000,0.71430000,0.60680000,0.62910000,73485603.60000000
2023-12-12,0.62910000,0.66400000,0.61900000,0.65970000,57449522.70000000
2023-12-13,0.65970000,0.66640000,0.60500000,0.65270000,48333175.90000000
2023-12-14,0.65290000,0.67000000,0.62620000,0.65450000,43024784.60000000
2023-12-15,0.65460000,0.65560000,0.61530000,0.61750000,47371853.60000000
2023-12-16,0.61750000,0.64980000,0.60010000,0.63220000,39995658.50000000
2023-12-17,0.63220000,0.63650000,0.60430000,0.61050000,35036771.80000000
2023-12-18,0.61040000,0.61940000,0.56350000,0.61050000,44846874.50000000
2023-12-19,0.61050000,0.71890000,0.60520000,0.67860000,143587474.80000000
2023-12-20,0.67870000,0.74770000,0.64460000,0.68800000,166502952.70000000
2023-12-21,0.68810000,0.71840000,0.67060000,0.68760000,73148502.30000000
2023-12-22,0.68750000,0.70070000,0.65640000,0.69500000,72166871.50000000
2023-12-23,0.69500000,0.75920000,0.69200000,0.75340000,117380697.80000000
2023-12-24,0.75360000,0.76330000,0.70140000,0.71420000,73435933.20000000
2023-12-25,0.71400000,0.82860000,0.70940000,0.81660000,113316091.40000000
2023-12-26,0.81680000,0.90900000,0.77370000,0.88380000,167203995.40000000
2023-12-27,0.88410000,0.92160000,0.82070000,0.83010000,88139236.00000000
2023-12-28,0.83010000,0.86400000,0.77680000,0.79660000,70652644.00000000
2023-12-29,0.79660000,0.84300000,0.76000000,0.80570000,72274750.60000000
2023-12-30,0.80590000,0.82300000,0.76930000,0.80820000,44135893.50000000
2023-12-31,0.80850000,0.83080000,0.76370000,0.77520000,44887190.70000000
2024-01-01,0.77530000,0.84780000,0.75570000,0.84380000,49861871.30000000
2024-01-02,0.84380000,0.93200000,0.84000000,0.90620000,84656192.40000000
2024-01-03,0.90610000,0.94200000,0.68000000,0.84370000,117518664.70000000
2024-01-04,0.84330000,0.87110000,0.80520000,0.85350000,66211263.30000000
2024-01-05,0.85380000,0.90070000,0.76760000,0.89990000,103603153.70000000
2024-01-06,0.90000000,0.90000000,0.80720000,0.83160000,107795140.00000000
2024-01-07,0.83140000,0.86110000,0.79130000,0.80020000,58673033.60000000
2024-01-08,0.79980000,0.88430000,0.72010000,0.85990000,101693897.90000000
2024-01-09,0.86000000,0.87430000,0.77580000,0.79830000,68032703.80000000
2024-01-10,0.79820000,0.86220000,0.76010000,0.84200000,67551369.30000000
2024-01-11,0.84190000,1.15000000,0.83010000,1.09270000,230058893.70000000
2024-01-12,1.09280000,1.22660000,1.04340000,1.16850000,227509398.00000000
2024-01-13,1.16850000,1.36450000,1.11960000,1.28950000,190351346.80000000
2024-01-14,1.28920000,1.35360000,1.23210000,1.25060000,96303379.30000000
2024-01-15,1.25080000,1.45080000,1.25000000,1.37160000,138216376.70000000
2024-01-16,1.37210000,1.39860000,1.23940000,1.27040000,82880388.40000000
2024-01-17,1.27020000,1.32990000,1.20200000,1.29330000,87158187.30000000
2024-01-18,1.29340000,1.34720000,1.14380000,1.15860000,102146734.80000000
2024-01-19,1.15860000,1.19230000,1.08400000,1.16590000,90967523.90000000
2024-01-20,1.16590000,1.16630000,1.05700000,1.10240000,61866223.80000000
2024-01-21,1.10230000,1.13000000,1.05520000,1.06130000,46336048.20000000
2024-01-22,1.06110000,1.13120000,1.00740000,1.07390000,101333899.60000000
2024-01-23,1.07380000,1.22740000,1.01300000,1.18590000,215824409.20000000
2024-01-24,1.18600000,1.31750000,1.14240000,1.29260000,130547364.90000000
2024-01-25,1.29250000,1.29400000,1.16250000,1.17850000,91191076.20000000
2024-01-26,1.17850000,1.47220000,1.15640000,1.45880000,123269992.90000000
2024-01-27,1.45890000,1.49600000,1.36940000,1.39460000,82738155.70000000
2024-01-28,1.39470000,1.48940000,1.31010000,1.33310000,85197325.90000000
2024-01-29,1.33310000,1.58820000,1.32720000,1.56230000,114103154.30000000
2024-01-30,1.56240000,1.65000000,1.51420000,1.54480000,94120047.40000000
2024-01-31,1.54470000,1.63990000,1.48000000,1.51870000,113922171.70000000
2024-02-01,1.51860000,1.56790000,1.43190000,1.52590000,91534788.00000000
2024-02-02,1.52590000,1.54540000,1.44470000,1.46250000,55324328.90000000
2024-02-03,1.46250000,1.48510000,1.38770000,1.43770000,51362761.80000000
2024-02-04,1.43760000,1.54030000,1.42370000,1.46470000,57462915.10000000
2024-02-05,1.46440000,1.66300000,1.43300000,1.57600000,71896899.90000000
2024-02-06,1.57580000,1.61520000,1.51000000,1.51780000,53454617.50000000
2024-02-07,1.51810000,1.56080000,1.48610000,1.54110000,52886300.60000000
2024-02-08,1.54070000,1.58700000,1.50400000,1.52620000,42000939.70000000
2024-02-09,1.52610000,1.80800000,1.51950000,1.76120000,90322002.00000000
2024-02-10,1.76130000,1.81390000,1.69940000,1.73150000,54169291.50000000
2024-02-11,1.73150000,1.79870000,1.67800000,1.69450000,41853407.50000000
2024-02-12,1.69440000,1.82990000,1.68690000,1.76190000,72512722.90000000
2024-02-13,1.76190000,1.87960000,1.72800000,1.85580000,74022290.10000000
2024-02-14,1.85590000,1.97400000,1.81260000,1.90540000,56848795.90000000
2024-02-15,1.90520000,1.94670000,1.82020000,1.86290000,57846445.20000000
2024-02-16,1.86280000,1.88090000,1.74360000,1.80720000,43569712.30000000
2024-02-17,1.80740000,1.81420000,1.70220000,1.76770000,39362421.80000000
2024-02-18,1.76770000,1.81570000,1.73320000,1.79970000,42587814.40000000
2024-02-19,1.79960000,1.83410000,1.73670000,1.77350000,43431578.80000000
2024-02-20,1.77350000,1.77800000,1.61770000,1.71690000,59833249.90000000
2024-02-21,1.71680000,1.72190000,1.61830000,1.69220000,52865348.80000000
2024-02-22,1.69230000,1.77220000,1.63890000,1.71870000,80400800.10000000
2024-02-23,1.71870000,1.74810000,1.56460000,1.60340000,71291577.40000000
2024-02-24,1.60330000,1.66670000,1.55240000,1.63600000,43241028.40000000
2024-02-25,1.63600000,1.65550000,1.61310000,1.64550000,26919210.40000000
2024-02-26,1.64550000,1.71670000,1.57890000,1.67050000,51256819.10000000
2024-02-27,1.67050000,1.70470000,1.56800000,1.61480000,66342323.70000000
2024-02-28,1.61500000,1.71970000,1.37000000,1.58340000,96049071.40000000
2024-02-29,1.58360000,1.71550000,1.56890000,1.67690000,81666912.10000000
2024-03-01,1.67690000,1.74460000,1.65250000,1.69030000,48416699.90000000
2024-03-02,1.69030000,1.69930000,1.58690000,1.62100000,64153784.10000000
2024-03-03,1.62110000,1.62830000,1.42100000,1.55900000,47036955.90000000
2024-03-04,1.55920000,1.59100000,1.43330000,1.48680000,68233882.40000000
2024-03-05,1.48690000,1.58660000,1.21200000,1.39620000,134022202.50000000
2024-03-06,1.39620000,1.50970000,1.35850000,1.47490000,96038560.80000000
2024-03-07,1.47500000,1.62000000,1.47110000,1.57990000,87952748.60000000
2024-03-08,1.58000000,1.60240000,1.45300000,1.54390000,61709636.90000000
2024-03-09,1.54380000,1.67150000,1.51870000,1.58380000,75145803.80000000
2024-03-10,1.58390000,1.65200000,1.51610000,1.55530000,58171870.90000000
2024-03-11,1.55520000,1.59250000,1.47500000,1.57170000,61375310.30000000
2024-03-12,1.57180000,1.63470000,1.43000000,1.59930000,87289396.50000000
2024-03-13,1.59940000,1.69700000,1.57020000,1.62120000,69903768.90000000
2024-03-14,1.62130000,1.66020000,1.47200000,1.56720000,80903781.30000000
2024-03-15,1.56720000,1.58220000,1.33860000,1.49270000,118382583.30000000
2024-03-16,1.49270000,1.72000000,1.48500000,1.63420000,189146912.20000000
2024-03-17,1.63410000,1.63880000,1.43510000,1.61850000,98625361.40000000
2024-03-18,1.61850000,1.75400000,1.51770000,1.52360000,132910747.20000000
2024-03-19,1.52360000,1.73710000,1.43000000,1.64640000,180002263.60000000
2024-03-20,1.64630000,1.78000000,1.49940000,1.75370000,146183486.10000000
2024-03-21,1.75370000,1.94860000,1.74040000,1.82640000,117945724.60000000
2024-03-22,1.82640000,1.83190000,1.68370000,1.73130000,68117143.60000000
2024-03-23,1.73120000,1.73800000,1.64120000,1.64450000,39798958.60000000
2024-03-24,1.64470000,1.69890000,1.61860000,1.67830000,33241413.90000000
2024-03-25,1.67870000,1.74780000,1.65440000,1.70360000,40307879.60000000
2024-03-26,1.70350000,1.89700000,1.69660000,1.88580000,71201858.00000000
2024-03-27,1.88590000,2.18290000,1.85570000,2.07540000,151806455.40000000
2024-03-28,2.07540000,2.16750000,1.95880000,2.02190000,76805116.80000000
2024-03-29,2.02190000,2.14720000,1.90150000,1.90300000,69915223.00000000
2024-03-30,1.90300000,1.95540000,1.86610000,1.88050000,33390488.50000000
2024-03-31,1.88050000,1.92630000,1.86510000,1.91370000,22474795.40000000
2024-04-01,1.91430000,2.02630000,1.80000000,1.93980000,90669121.10000000
2024-04-02,1.93990000,2.00540000,1.72680000,1.73300000,72666519.30000000
2024-04-03,1.73310000,1.76550000,1.63630000,1.66810000,47017781.80000000
2024-04-04,1.66820000,1.74300000,1.65740000,1.68390000,28219103.50000000
2024-04-05,1.68390000,1.68400000,1.54060000,1.60750000,33976164.70000000
2024-04-06,1.60770000,1.64450000,1.60040000,1.62480000,16031036.80000000
2024-04-07,1.62470000,1.66820000,1.61700000,1.64210000,23997449.70000000
2024-04-08,1.64190000,1.72250000,1.61890000,1.70990000,28923342.60000000
2024-04-09,1.70960000,1.71880000,1.56910000,1.57480000,35189920.90000000
2024-04-10,1.57450000,1.58410000,1.46000000,1.52160000,50288571.40000000
2024-04-11,1.52170000,1.56040000,1.47530000,1.49040000,33437961.40000000
2024-04-12,1.49040000,1.51440000,1.04000000,1.23940000,91574972.60000000
2024-04-13,1.23950000,1.24610000,0.88560000,1.06110000,125853856.50000000
2024-04-14,1.06120000,1.20970000,1.02460000,1.19850000,97501860.20000000
2024-04-15,1.19830000,1.29820000,1.11520000,1.17160000,72404119.70000000
2024-04-16,1.17160000,1.23350000,1.10500000,1.22390000,62164842.80000000
2024-04-17,1.22390000,1.35780000,1.17700000,1.25980000,77597271.60000000
2024-04-18,1.25980000,1.28850000,1.19840000,1.25520000,58880494.00000000
2024-04-19,1.25530000,1.39100000,1.13470000,1.33340000,70321259.10000000
2024-04-20,1.33310000,1.43540000,1.30480000,1.42720000,35667058.40000000
2024-04-21,1.42700000,1.44480000,1.34070000,1.37060000,26492903.90000000
2024-04-22,1.37010000,1.44000000,1.35420000,1.39250000,37627097.70000000
2024-04-23,1.39240000,1.41690000,1.31050000,1.32630000,30877236.10000000
2024-04-24,1.32620000,1.34910000,1.23660000,1.25060000,42188680.90000000
